_index,_id,_version,_score,_source.predecoder.program_name,_source.predecoder.timestamp,_source.agent.ip,_source.agent.name,_source.agent.id,_source.manager.name,_source.data.dstuser,_source.rule.firedtimes,_source.rule.mail,_source.rule.level,_source.rule.pci_dss,_source.rule.hipaa,_source.rule.tsc,_source.rule.description,_source.rule.groups,_source.rule.id,_source.rule.nist_800_53,_source.rule.gpg13,_source.rule.gdpr,_source.decoder.parent,_source.decoder.name,_source.full_log,_source.input.type,_source.@timestamp,_source.location,_source.id,_source.timestamp,_source.data.srcuser,_source.rule.mitre.technique,_source.rule.mitre.id,_source.rule.mitre.tactic,_source.data.uid,_source.data.srcip,_source.data.euid,_source.data.tty,_source.data.srcport,_source.data.pwd,_source.data.command,_source.decoder.ftscomment,_source.data.extra_data,_source.data.audit.uid,_source.data.audit.res,_source.data.audit.auid,_source.data.audit.session,_source.data.audit.pid,_source.data.audit.id,_source.data.audit.type,_source.data.audit.key,_source.data.event_type,_source.data.audit.gid,_source.data.audit.dev,_source.data.audit.prom,_source.data.audit.old_prom,_source.data.tx_guessed,_source.data.tx_id,_source.data.app_proto,_source.data.in_iface,_source.data.src_ip,_source.data.src_port,_source.data.alert.severity,_source.data.alert.signature_id,_source.data.alert.rev,_source.data.alert.metadata.updated_at,_source.data.alert.metadata.confidence,_source.data.alert.metadata.created_at,_source.data.alert.metadata.signature_severity,_source.data.alert.gid,_source.data.alert.signature,_source.data.alert.action,_source.data.alert.category,_source.data.flow_id,_source.data.dest_ip,_source.data.proto,_source.data.http.hostname,_source.data.http.protocol,_source.data.http.http_method,_source.data.http.http_content_type,_source.data.http.length,_source.data.http.url,_source.data.http.http_user_agent,_source.data.http.status,_source.data.files,_source.data.dest_port,_source.data.pkt_src,_source.data.flow.src_ip,_source.data.flow.src_port,_source.data.flow.pkts_toserver,_source.data.flow.dest_ip,_source.data.flow.start,_source.data.flow.bytes_toclient,_source.data.flow.bytes_toserver,_source.data.flow.pkts_toclient,_source.data.flow.dest_port,_source.data.timestamp,_source.data.direction,_source.data.audit.syscall,_source.data.audit.fsgid,_source.data.audit.suid,_source.data.audit.egid,_source.data.audit.exe,_source.data.audit.file.inode,_source.data.audit.file.mode,_source.data.audit.file.name,_source.data.audit.sgid,_source.data.audit.execve.a1,_source.data.audit.execve.a0,_source.data.audit.euid,_source.data.audit.command,_source.data.audit.ppid,_source.data.audit.fsuid,_source.data.audit.exit,_source.data.audit.cwd,_source.data.audit.success,_source.data.audit.tty,_source.data.audit.arch,_source.rule.frequency,_source.previous_output,_source.data.audit.list,_source.data.id
wazuh-alerts-4.x-2025.09.04,dih4FZkBOSAjOqA3_qJZ,1,1,sshd-session,2025-09-04T16:04:30.357559+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,kali,2,false,10,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",syslog: User missed the password more than one time,"[""syslog"",""access_control"",""authentication_failed""]",2502,"[""AU.14"",""AC.7""]","[""7.8""]","[""IV_35.7.d"",""IV_32.2""]",sshd,sshd,2025-09-04T16:04:30.357559+00:00 cyberpi sshd-session[2133]: PAM 2 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.34  user=kali,log,"Sep 4, 2025 @ 21:34:32.179",/var/log/auth.log,1757001872.10566,"Sep 4, 2025 @ 21:34:32.179", ,"[""Brute Force""]","[""T1110""]","[""Credential Access""]", ,192.168.1.34, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.04,aCh4FZkBOSAjOqA3oKKL,1,1,unix_chkpwd,2025-09-04T16:04:07.908844+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7, ,2,false,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",unix_chkpwd: Password check failed.,"[""pam"",""syslog"",""authentication_failed""]",5557,"[""AU.14"",""AC.7""]","[""4.3""]","[""IV_35.7.d"",""IV_32.2""]", ,unix_chkpwd,2025-09-04T16:04:07.908844+00:00 cyberpi unix_chkpwd[2131]: password check failed for user (kali),log,"Sep 4, 2025 @ 21:34:07.877",/var/log/auth.log,1757001847.4102,"Sep 4, 2025 @ 21:34:07.877",kali,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.04,aih4FZkBOSAjOqA3t6L_,1,1,unix_chkpwd,2025-09-04T16:04:13.062333+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7, ,3,false,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",unix_chkpwd: Password check failed.,"[""pam"",""syslog"",""authentication_failed""]",5557,"[""AU.14"",""AC.7""]","[""4.3""]","[""IV_35.7.d"",""IV_32.2""]", ,unix_chkpwd,2025-09-04T16:04:13.062333+00:00 cyberpi unix_chkpwd[2132]: password check failed for user (kali),log,"Sep 4, 2025 @ 21:34:13.984",/var/log/auth.log,1757001853.5038,"Sep 4, 2025 @ 21:34:13.984",kali,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.04,nCiNFZkBOSAjOqA3mKIU,1,1,sshd-session,2025-09-04T16:26:53.538511+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,kali,9,false,3,"[""10.2.5""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",PAM: Login session closed.,"[""pam"",""syslog""]",5502,"[""AU.14"",""AC.7""]","[""7.8"",""7.9""]","[""IV_32.2""]",pam,pam,2025-09-04T16:26:53.538511+00:00 cyberpi sshd-session[2404]: pam_unix(sshd:session): session closed for user kali,log,"Sep 4, 2025 @ 21:56:55.333",/var/log/auth.log,1757003215.23049,"Sep 4, 2025 @ 21:56:55.333", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.04,miiMFZkBOSAjOqA3waI4,1,1,sudo,2025-09-04T16:26:05.644000+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,root,8,false,3,"[""10.2.5""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",PAM: Login session closed.,"[""pam"",""syslog""]",5502,"[""AU.14"",""AC.7""]","[""7.8"",""7.9""]","[""IV_32.2""]",pam,pam,2025-09-04T16:26:05.644000+00:00 cyberpi sudo: pam_unix(sudo:session): session closed for user root,log,"Sep 4, 2025 @ 21:56:07.179",/var/log/auth.log,1757003167.22206,"Sep 4, 2025 @ 21:56:07.179", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.04,liiMFZkBOSAjOqA3paLf,1,1,sudo,2025-09-04T16:26:00.069257+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,root,4,false,3,"[""10.2.5"",""10.2.2""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",Successful sudo to ROOT executed.,"[""syslog"",""sudo""]",5402,"[""AU.14"",""AC.7"",""AC.6""]","[""7.6"",""7.8"",""7.13""]","[""IV_32.2""]",sudo,sudo,2025-09-04T16:26:00.069257+00:00 cyberpi sudo:     kali : TTY=pts/0 ; PWD=/home/kali ; USER=root ; COMMAND=/usr/bin/whoami,log,"Sep 4, 2025 @ 21:56:01.063",/var/log/auth.log,1757003161.20341,"Sep 4, 2025 @ 21:56:01.063",kali,"[""Sudo and Sudo Caching""]","[""T1548.003""]","[""Privilege Escalation"",""Defense Evasion""]", , , ,pts/0, ,/home/kali,/usr/bin/whoami,First time user executed the sudo command, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.04,lyiMFZkBOSAjOqA3paLf,1,1,sudo,2025-09-04T16:26:00.083094+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,root,7,false,3,"[""10.2.5""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",PAM: Login session closed.,"[""pam"",""syslog""]",5502,"[""AU.14"",""AC.7""]","[""7.8"",""7.9""]","[""IV_32.2""]",pam,pam,2025-09-04T16:26:00.083094+00:00 cyberpi sudo: pam_unix(sudo:session): session closed for user root,log,"Sep 4, 2025 @ 21:56:01.123",/var/log/auth.log,1757003161.20856,"Sep 4, 2025 @ 21:56:01.123", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.04,mCiMFZkBOSAjOqA3paLf,1,1,sudo,2025-09-04T16:26:00.071981+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,root(uid=0),7,false,3,"[""10.2.5""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",PAM: Login session opened.,"[""pam"",""syslog"",""authentication_success""]",5501,"[""AU.14"",""AC.7""]","[""7.8"",""7.9""]","[""IV_32.2""]",pam,pam,2025-09-04T16:26:00.071981+00:00 cyberpi sudo: pam_unix(sudo:session): session opened for user root(uid=0) by kali(uid=1000),log,"Sep 4, 2025 @ 21:56:01.123",/var/log/auth.log,1757003161.21245,"Sep 4, 2025 @ 21:56:01.123",kali,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]",1000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.05,RfjoG5kBNhIO9uidIAZV,1,1,sudo,2025-09-05T22:03:39.905405+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,root,2,false,3,"[""10.2.5"",""10.2.2""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",Successful sudo to ROOT executed.,"[""syslog"",""sudo""]",5402,"[""AU.14"",""AC.7"",""AC.6""]","[""7.6"",""7.8"",""7.13""]","[""IV_32.2""]",sudo,sudo,2025-09-05T22:03:39.905405+00:00 cyberpi sudo:     kali : TTY=pts/0 ; PWD=/home/kali ; USER=root ; COMMAND=/usr/sbin/ausearch -k exec_log,log,"Sep 6, 2025 @ 03:33:38.979",/var/log/auth.log,1757109818.25219,"Sep 6, 2025 @ 03:33:38.979",kali,"[""Sudo and Sudo Caching""]","[""T1548.003""]","[""Privilege Escalation"",""Defense Evasion""]", , , ,pts/0, ,/home/kali,/usr/sbin/ausearch -k exec_log,First time user executed the sudo command, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.05,R_joG5kBNhIO9uidIAZV,1,1,sudo,2025-09-05T22:03:39.907830+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,root(uid=0),2,false,3,"[""10.2.5""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",PAM: Login session opened.,"[""pam"",""syslog"",""authentication_success""]",5501,"[""AU.14"",""AC.7""]","[""7.8"",""7.9""]","[""IV_32.2""]",pam,pam,2025-09-05T22:03:39.907830+00:00 cyberpi sudo: pam_unix(sudo:session): session opened for user root(uid=0) by kali(uid=1000),log,"Sep 6, 2025 @ 03:33:39.146",/var/log/auth.log,1757109819.26153,"Sep 6, 2025 @ 03:33:39.146",kali,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]",1000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.05,PvjjG5kBNhIO9uidsgZo,1,1,sudo,2025-09-05T21:58:41.002347+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,root,8,false,3,"[""10.2.5""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",PAM: Login session closed.,"[""pam"",""syslog""]",5502,"[""AU.14"",""AC.7""]","[""7.8"",""7.9""]","[""IV_32.2""]",pam,pam,2025-09-05T21:58:41.002347+00:00 cyberpi sudo: pam_unix(sudo:session): session closed for user root,log,"Sep 6, 2025 @ 03:28:42.504",/var/log/auth.log,1757109522.23442,"Sep 6, 2025 @ 03:28:42.504", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.05,6viBG5kBNhIO9uidlAVn,1,1,sshd-session,2025-09-05T20:11:31.748043+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,kali,1,false,3,"[""10.2.5""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication success.,"[""syslog"",""sshd"",""authentication_success""]",5715,"[""AU.14"",""AC.7""]","[""7.1"",""7.2""]","[""IV_32.2""]",sshd,sshd,2025-09-05T20:11:31.748043+00:00 cyberpi sshd-session[2496]: Accepted password for kali from 192.168.1.37 port 64245 ssh2,log,"Sep 6, 2025 @ 01:41:31.571",/var/log/auth.log,1757103091.5744,"Sep 6, 2025 @ 01:41:31.571", ,"[""Valid Accounts"",""Remote Services""]","[""T1078"",""T1021""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access"",""Lateral Movement""]", ,192.168.1.37, , ,64245, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.05,6_iBG5kBNhIO9uidlAVn,1,1,sshd-session,2025-09-05T20:11:31.755638+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,kali(uid=1000),1,false,3,"[""10.2.5""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",PAM: Login session opened.,"[""pam"",""syslog"",""authentication_success""]",5501,"[""AU.14"",""AC.7""]","[""7.8"",""7.9""]","[""IV_32.2""]",pam,pam,2025-09-05T20:11:31.755638+00:00 cyberpi sshd-session[2496]: pam_unix(sshd:session): session opened for user kali(uid=1000) by kali(uid=0),log,"Sep 6, 2025 @ 01:41:31.663",/var/log/auth.log,1757103091.6218,"Sep 6, 2025 @ 01:41:31.663",kali,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]",0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.05,NvjhG5kBNhIO9uid0wZ1,1,1,sudo,2025-09-05T21:56:47.952690+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,root,6,false,3,"[""10.2.5"",""10.2.2""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",Successful sudo to ROOT executed.,"[""syslog"",""sudo""]",5402,"[""AU.14"",""AC.7"",""AC.6""]","[""7.6"",""7.8"",""7.13""]","[""IV_32.2""]",sudo,sudo,2025-09-05T21:56:47.952690+00:00 cyberpi sudo:     kali : TTY=pts/0 ; PWD=/home/kali ; USER=root ; COMMAND=/usr/bin/systemctl enable auditd,log,"Sep 6, 2025 @ 03:26:46.548",/var/log/auth.log,1757109406.19589,"Sep 6, 2025 @ 03:26:46.548",kali,"[""Sudo and Sudo Caching""]","[""T1548.003""]","[""Privilege Escalation"",""Defense Evasion""]", , , ,pts/0, ,/home/kali,/usr/bin/systemctl enable auditd,First time user executed the sudo command, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.05,K_jbG5kBNhIO9uidswaF,1,1,sudo,2025-09-05T21:50:05.703119+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,root,3,false,3,"[""10.2.5"",""10.2.2""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",Successful sudo to ROOT executed.,"[""syslog"",""sudo""]",5402,"[""AU.14"",""AC.7"",""AC.6""]","[""7.6"",""7.8"",""7.13""]","[""IV_32.2""]",sudo,sudo,2025-09-05T21:50:05.703119+00:00 cyberpi sudo:     kali : TTY=pts/0 ; PWD=/home/kali ; USER=root ; COMMAND=/usr/bin/apt update,log,"Sep 6, 2025 @ 03:20:05.506",/var/log/auth.log,1757109005.15437,"Sep 6, 2025 @ 03:20:05.506",kali,"[""Sudo and Sudo Caching""]","[""T1548.003""]","[""Privilege Escalation"",""Defense Evasion""]", , , ,pts/0, ,/home/kali,/usr/bin/apt update,First time user executed the sudo command, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.05,p_j7GpkBNhIO9uid1QWu,1,1, , ,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7, ,1,false,3,"[""10.6.1"",""10.2.6""]","[""164.312.b""]","[""CC7.2"",""CC7.3"",""CC6.8""]",Wazuh agent started.,"[""ossec""]",503,"[""AU.6"",""AU.14"",""AU.5""]","[""10.1""]","[""IV_35.7.d""]",ossec,ossec,ossec: Agent started: 'cyberpi->any'.,log,"Sep 5, 2025 @ 23:14:32.986",wazuh-agent,1757094272.2354,"Sep 5, 2025 @ 23:14:32.986", , , , , , , , , , , , ,cyberpi->any, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.05,qPj7GpkBNhIO9uid1QWu,1,1,lightdm,2025-09-05T15:04:50.331556+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,lightdm(uid=125),1,false,3,"[""10.2.5""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",PAM: Login session opened.,"[""pam"",""syslog"",""authentication_success""]",5501,"[""AU.14"",""AC.7""]","[""7.8"",""7.9""]","[""IV_32.2""]",pam,pam,2025-09-05T15:04:50.331556+00:00 cyberpi lightdm: pam_unix(lightdm-greeter:session): session opened for user lightdm(uid=125) by (uid=0),log,"Sep 5, 2025 @ 23:14:35.140",/var/log/auth.log,1757094275.2676,"Sep 5, 2025 @ 23:14:35.140", ,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]",0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.05,s_gQG5kBNhIO9uidRgUn,1,1,sshd-session,2025-09-05T18:07:47.368265+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,kali,1,false,3,"[""10.2.5""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication success.,"[""syslog"",""sshd"",""authentication_success""]",5715,"[""AU.14"",""AC.7""]","[""7.1"",""7.2""]","[""IV_32.2""]",sshd,sshd,2025-09-05T18:07:47.368265+00:00 cyberpi sshd-session[1976]: Accepted password for kali from 192.168.1.37 port 19600 ssh2,log,"Sep 5, 2025 @ 23:37:48.382",/var/log/auth.log,1757095668.4337,"Sep 5, 2025 @ 23:37:48.382", ,"[""Valid Accounts"",""Remote Services""]","[""T1078"",""T1021""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access"",""Lateral Movement""]", ,192.168.1.37, , ,19600, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.05,F_jUG5kBNhIO9uidawaa,1,1,unix_chkpwd,2025-09-05T21:42:09.827952+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7, ,1,false,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",unix_chkpwd: Password check failed.,"[""pam"",""syslog"",""authentication_failed""]",5557,"[""AU.14"",""AC.7""]","[""4.3""]","[""IV_35.7.d"",""IV_32.2""]", ,unix_chkpwd,2025-09-05T21:42:09.827952+00:00 cyberpi unix_chkpwd[3014]: password check failed for user (kali),log,"Sep 6, 2025 @ 03:12:08.408",/var/log/auth.log,1757108528.8386,"Sep 6, 2025 @ 03:12:08.408",kali,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.05,LfjfG5kBNhIO9uidugYY,1,1,sudo,2025-09-05T21:54:20.769576+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,root,3,false,3,"[""10.2.5""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",PAM: Login session closed.,"[""pam"",""syslog""]",5502,"[""AU.14"",""AC.7""]","[""7.8"",""7.9""]","[""IV_32.2""]",pam,pam,2025-09-05T21:54:20.769576+00:00 cyberpi sudo: pam_unix(sudo:session): session closed for user root,log,"Sep 6, 2025 @ 03:24:20.499",/var/log/auth.log,1757109260.16414,"Sep 6, 2025 @ 03:24:20.499", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.05,O_jjG5kBNhIO9uidbgZQ,1,1,sudo,2025-09-05T21:58:27.243571+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,root,7,false,3,"[""10.2.5""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",PAM: Login session closed.,"[""pam"",""syslog""]",5502,"[""AU.14"",""AC.7""]","[""7.8"",""7.9""]","[""IV_32.2""]",pam,pam,2025-09-05T21:58:27.243571+00:00 cyberpi sudo: pam_unix(sudo:session): session closed for user root,log,"Sep 6, 2025 @ 03:28:26.909",/var/log/auth.log,1757109506.22054,"Sep 6, 2025 @ 03:28:26.909", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.05,GvjUG5kBNhIO9uiduwYu,1,1,unix_chkpwd,2025-09-05T21:42:23.522669+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7, ,2,false,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",unix_chkpwd: Password check failed.,"[""pam"",""syslog"",""authentication_failed""]",5557,"[""AU.14"",""AC.7""]","[""4.3""]","[""IV_35.7.d"",""IV_32.2""]", ,unix_chkpwd,2025-09-05T21:42:23.522669+00:00 cyberpi unix_chkpwd[3015]: password check failed for user (kali),log,"Sep 6, 2025 @ 03:12:23.733",/var/log/auth.log,1757108543.9877,"Sep 6, 2025 @ 03:12:23.733",kali,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.05,HfjUG5kBNhIO9uidvwYl,1,1,sshd-session,2025-09-05T21:42:28.482643+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,kali,3,false,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]",5760,"[""AU.14"",""AC.7""]","[""7.1""]","[""IV_35.7.d"",""IV_32.2""]",sshd,sshd,2025-09-05T21:42:28.482643+00:00 cyberpi sshd-session[3012]: Failed password for kali from 192.168.1.37 port 45001 ssh2,log,"Sep 6, 2025 @ 03:12:29.318",/var/log/auth.log,1757108549.11251,"Sep 6, 2025 @ 03:12:29.318", ,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]", ,192.168.1.37, , ,45001, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.05,H_jUG5kBNhIO9uidvwYl,1,1,sshd-session,2025-09-05T21:42:28.600669+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,kali,1,false,10,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",syslog: User missed the password more than one time,"[""syslog"",""access_control"",""authentication_failed""]",2502,"[""AU.14"",""AC.7""]","[""7.8""]","[""IV_35.7.d"",""IV_32.2""]",sshd,sshd,2025-09-05T21:42:28.600669+00:00 cyberpi sshd-session[3012]: PAM 2 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.37  user=kali,log,"Sep 6, 2025 @ 03:12:29.366",/var/log/auth.log,1757108549.12086,"Sep 6, 2025 @ 03:12:29.366", ,"[""Brute Force""]","[""T1110""]","[""Credential Access""]", ,192.168.1.37, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.06,Q719IJkB3F8sVEMhgNIt,1,1, , ,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7, ,1,false,3,"[""10.5.2"",""10.5.5""]","[""164.312.b""]","[""CC6.1"",""CC7.2"",""CC7.3"",""PI1.4"",""PI1.5"",""CC7.1"",""CC8.1""]",Log file rotated.,"[""ossec""]",591,"[""AU.9""]","[""10.1""]","[""II_5.1.f"",""IV_35.7.d""]", ,ossec,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,log,"Sep 7, 2025 @ 00:55:10.257",logcollector,1757186710.145943,"Sep 7, 2025 @ 00:55:10.257", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
